ID,배터리용량,주행거리(km),보증기간(년),가격(백만원),연식대비_보증기간_비율,연식대비_주행거리_비율,배터리용량대비_주행거리_비율,제조사_B사,제조사_H사,제조사_K사,제조사_P사,제조사_T사,제조사_V사,모델_ID4,모델_ION5,모델_ION6,모델_IONIQ,모델_KNE,모델_M3,모델_MS,모델_MX,모델_MY,모델_Niro,모델_Q4eT,모델_RSeTGT,모델_Soul,모델_Tay,모델_TayCT,모델_TayGTS,모델_eT,모델_i3,모델_i5,모델_iX,차량상태_Nearly New,차량상태_Pre-Owned,구동방식_FWD,구동방식_RWD,사고이력_Yes,연식(년)_1,연식(년)_2
TRAIN_0126,66.355,18510,5,53.15,2.5,9255.0,274.8125603147502,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
TRAIN_0127,56.0,24888,5,28.23,5.0,24888.0,436.63157894736844,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False
TRAIN_0128,78.227,129869,0,94.89,0.0,129869.0,1639.2012823911039,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False
TRAIN_0129,96.0,4921,7,77.29,7.0,4921.0,50.7319587628866,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0130,53.325,179014,0,39.5,0.0,179014.0,3295.241601472618,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_0131,95.0,2084,8,60.31,8.0,2084.0,21.708333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
TRAIN_0132,90.0,993,8,40.68,8.0,993.0,10.912087912087912,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0133,90.0,8577,8,59.56,8.0,8577.0,94.25274725274726,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0134,53.325,149105,0,39.57,0.0,149105.0,2744.6847676023926,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_0135,73.11,147507,2,155.97,2.0,147507.0,1990.3791661044393,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
TRAIN_0136,46.169,127497,2,21.84,2.0,127497.0,2702.982891305731,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_0137,72.548,11792,5,58.77,2.5,5896.0,160.3306684070267,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_0138,56.0,15148,6,22.54,6.0,15148.0,265.7543859649123,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False
TRAIN_0139,46.0,175388,0,22.23,0.0,175388.0,3731.659574468085,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False
TRAIN_0140,90.0,9093,7,34.94,7.0,9093.0,99.92307692307692,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0141,90.0,411,10,38.93,10.0,411.0,4.516483516483516,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0142,90.0,6451,7,24.99,7.0,6451.0,70.89010989010988,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
TRAIN_0143,58.77,73469,3,24.04,3.0,73469.0,1229.1952484524008,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_0144,99.8,6225,8,71.95,8.0,6225.0,61.75595238095238,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0145,56.0,25713,3,23.29,3.0,25713.0,451.10526315789474,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False
TRAIN_0146,71.332,31336,8,38.0,2.6666666666666665,10445.333333333334,433.22457556821325,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_0147,48.093,96195,3,21.94,3.0,96195.0,1959.4443199641496,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_0148,90.0,8475,2,95.91,2.0,8475.0,93.13186813186813,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0149,64.683,144028,2,151.11,2.0,144028.0,2192.7743860664095,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
TRAIN_0150,90.0,6057,7,64.08,7.0,6057.0,66.56043956043956,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0151,90.0,2481,8,40.73,8.0,2481.0,27.263736263736263,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0152,90.0,2369,7,64.53,7.0,2369.0,26.032967032967033,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
TRAIN_0153,83.08,65046,3,18.24,1.0,21682.0,773.6203615604187,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True
TRAIN_0154,46.15,63940,1,26.81,1.0,63940.0,1356.09756097561,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_0155,65.791,88489,0,70.22,0.0,88489.0,1324.864128400533,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False
TRAIN_0156,73.11,139804,2,156.5,2.0,139804.0,1886.4390770476318,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False
TRAIN_0157,46.13,29138,3,21.78,1.0,9712.666666666666,618.2474008062804,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_0158,58.982,31687,8,28.11,2.6666666666666665,10562.333333333334,528.2751492114301,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True
TRAIN_0159,57.861,124885,1,39.29,1.0,124885.0,2121.6934812524423,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_0160,71.332,23762,8,34.6,2.6666666666666665,7920.666666666667,328.5129679809766,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
TRAIN_0161,90.0,6445,7,34.71,7.0,6445.0,70.82417582417582,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0162,63.701,26150,4,53.78,4.0,26150.0,404.1668598630624,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False
TRAIN_0163,69.646,47335,4,59.0,4.0,47335.0,670.0308580811369,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_0164,56.0,14652,6,24.0,2.0,4884.0,257.05263157894734,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
TRAIN_0165,90.0,1573,9,38.94,9.0,1573.0,17.285714285714285,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
TRAIN_0166,50.096,89510,4,28.97,4.0,89510.0,1751.800532331298,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
TRAIN_0167,90.0,4058,8,101.01,8.0,4058.0,44.59340659340659,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
TRAIN_0168,68.125,24712,5,40.16,2.5,12356.0,357.497287522604,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
TRAIN_0169,65.739,23219,6,35.0,6.0,23219.0,347.9075203404306,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
TRAIN_0170,46.0,107418,0,22.62,0.0,107418.0,2285.4893617021276,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
TRAIN_0171,50.096,120184,4,23.61,4.0,120184.0,2352.1214967903556,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False
TRAIN_0172,90.0,7866,9,41.55,9.0,7866.0,86.43956043956044,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
